accession	gene	description	ppid	organism	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval
A0A075B6K5	IGLV3-9	LV39_HUMAN Immunoglobulin lambda variable 3-9 	UP000005640	Homo sapiens	1.0944229645288068	-1.437942584088521	2.4337904762440243	0.018343203400890996	0.20613750476749798	-3.3669834556890894	1.0	2.413691283218104	0.018898371033107455	0.2101498858881549
A0A075B6P5	IGKV2-28	KV228_HUMAN Immunoglobulin kappa variable 2-28 	UP000005640	Homo sapiens	0.6875706121394782	2.205863515917671	1.6220157972598166	0.11073051684746456	0.401173315549733	-4.832056682821589	3.0	1.6748437298117926	0.09923132159736238	0.3858224811757586
A0A075B6R9	IGKV2D-24	KVD24_HUMAN Probable non-functional immunoglobulin kappa variable 2D-24 	UP000005640	Homo sapiens	0.4661389416358641	0.8475485030047202	1.3266253211294947	0.19031681707003736	0.5021550576656401	-5.2349642740431195	2.0	1.3427387332211982	0.18447392916243344	0.49790050783647083
A0A075B6S2	IGKV2D-29	KVD29_HUMAN Immunoglobulin kappa variable 2D-29 	UP000005640	Homo sapiens	0.19047767932123683	-1.0185751089632897	0.42457058519191915	0.6728672080718541	0.8388210037846432	-5.983212867649641	1.0	0.4209464903934861	0.6753159136745233	0.8343903288956331
A0A075B6S5	IGKV1-27	KV127_HUMAN Immunoglobulin kappa variable 1-27 	UP000005640	Homo sapiens	0.3760144258749393	0.7468822926557682	1.4021406729928976	0.16669939777173765	0.47169041901134373	-5.139036576146115	8.0	1.4612064904041016	0.14923764794195615	0.4461082379340195
A0A075B6S6	IGKV2D-30	KVD30_HUMAN Immunoglobulin kappa variable 2D-30 	UP000005640	Homo sapiens	0.18978851755015747	2.1720472999954485	0.4202229359561528	0.6760203225424357	0.8397719022411001	-5.984979732427558	2.0	0.4325397182750227	0.6669181866760964	0.8311426104946632
A0A075B6S9	IGKV1-37	KV137_HUMAN Probable non-functional immunoglobulinn kappa variable 1-37 	UP000005640	Homo sapiens	-0.33981046156667505	-1.031941698825175	-0.7262891095526479	0.4708549077882025	0.7292348989700295	-5.816749206424746	1.0	-0.7236195857066738	0.47214425219946243	0.7280729778074339
A0A075B7D0	IGHV1OR15-1	A0A075B7D0_HUMAN Immunoglobulin heavy variable 1/OR15-1 (non-functional) (Fragment) 	UP000005640	Homo sapiens	-0.1233279569564476	1.4298382405890095	-0.3904525554893702	0.6977658717470667	0.854370545272488	-5.996592857964028	3.0	-0.3958729972416107	0.6936194760409813	0.847544304773972
A0A075B7D8	IGHV3OR15-7	A0A075B7D8_HUMAN Immunoglobulin heavy variable 3/OR15-7 (pseudogene) (Fragment) 	UP000005640	Homo sapiens	0.18325775809818656	-0.4045265524236207	0.43358699458355754	0.6663469699812332	0.8381625846440245	-5.97949109446769	1.0	0.4266316743198889	0.6711925037987478	0.8311426104946632
A0A078R1R1	rplQ	A0A078R1R1_PHOVU 50S ribosomal protein L17 	UP000002861	Phocaeicola vulgatus dnLKV7	0.46949482709342455	0.16647375545733836	1.9063812186035545	0.06202546963375408	0.32843962967968826	-4.376087100492413	2.0	1.8509062427640195	0.06916537098438269	0.33011876879492774
A0A087WT59	TTR	A0A087WT59_HUMAN Transthyretin 	UP000005640	Homo sapiens	-0.028388618060261023	-0.20578128988883926	-0.15121318407616588	0.8803812612971768	0.9530760363836963	-6.059044344039899	12.0	-0.15845688768545904	0.8746351869280554	0.9499969035493665
A0A087WUD9	SERPING1	A0A087WUD9_HUMAN Serpin family G member 1 	UP000005640	Homo sapiens	-0.7497210015174076	-0.5271045472168814	-1.8505900721364272	0.06980171186896848	0.34651564106380783	-4.470633649382586	1.0	-1.8102042127733453	0.07533169415725106	0.33620311605657616
A0A087WV42	PRH1	A0A087WV42_HUMAN Proline rich protein HaeIII subfamily 1 	UP000005640	Homo sapiens	0.011428407726687961	1.664738798453917	0.02539090965630666	0.9798384598262	0.9851540391742625	-6.069769172369572	1.0	0.025184048872082622	0.9799927176519596	0.9858371416038194
A0A087WXI2	FCGBP	A0A087WXI2_HUMAN Fc gamma binding protein 	UP000005640	Homo sapiens	-0.06234646741460692	0.9568563760323305	-0.30877264990550685	0.7587041660711873	0.8905918047530947	-6.024097069188231	46.0	-0.3264848319282826	0.7452070816622083	0.8834437897743875
A0A087WZM2	RNASET2	A0A087WZM2_HUMAN Ribonuclease T2 	UP000005640	Homo sapiens	-1.2178843084306576	-1.2114329168547993	-2.3003181595879414	0.02539298366292984	0.24411348491519427	-3.6413438406763112	1.0	-2.320560131209218	0.02376917948904604	0.24389881877121683
A0A087X0D5	CTSH	A0A087X0D5_HUMAN Cathepsin H 	UP000005640	Homo sapiens	0.5618555321780659	-1.2563460246847058	1.2822562364478767	0.20532939523909016	0.5111735233589723	-5.289017372324052	1.0	1.2676163414872776	0.20989003190530947	0.50629761366175
A0A087X0R9	SLC3A1	A0A087X0R9_HUMAN Solute carrier family 3 member 1 	UP000005640	Homo sapiens	-0.7694701209993804	0.6982370820054672	-2.5698799672157793	0.013019276434374295	0.19049257098716074	-3.074775559542499	2.0	-2.560947627035306	0.013002925858380091	0.1807406694314833
A0A0A0MR02	VDAC2	A0A0A0MR02_HUMAN Voltage dependent anion channel 2 (Fragment) 	UP000005640	Homo sapiens	-1.3221173615018285	-1.5220686576071596	-2.549457229505803	0.013716342781484375	0.19065716466263283	-3.1194103050557676	1.0	-2.567019098537055	0.012800262569791412	0.1807406694314833
A0A0A0MRA3	TTN	A0A0A0MRA3_HUMAN Titin 	UP000005640	Homo sapiens	-0.02188155932852376	0.3937167690519941	-0.08079472411148779	0.9359093294964347	0.9674405250365238	-6.06692924090663	5.0	-0.08263319603848814	0.9344215046277808	0.9671739748002567
A0A0A0MRZ8	IGKV3D-11	KVD11_HUMAN Immunoglobulin kappa variable 3D-11 	UP000005640	Homo sapiens	0.6177766927228849	-0.8240376361040167	2.2193539272082856	0.030762167339651807	0.24645005397788045	-3.8016729792016966	4.0	2.2526704094381746	0.027993876917411818	0.24389881877121683
A0A0A0MS07	IGHG1	A0A0A0MS07_HUMAN Immunoglobulin heavy constant gamma 1 (Fragment) 	UP000005640	Homo sapiens	1.515041011211308	1.6682823095842323	3.1431924922035703	0.0027354450739672668	0.08449485895143335	-1.716926028928902	2.0	3.2457243124698953	0.0019283057771805872	0.07292665991083314
A0A0A0MS15	IGHV3-49	HV349_HUMAN Immunoglobulin heavy variable 3-49 	UP000005640	Homo sapiens	0.020096953680544316	0.9239437559835797	0.07619943223983368	0.9395471606381165	0.9674405250365238	-6.067277479403296	3.0	0.07593904919119572	0.9397232107041126	0.9671739748002567
A0A0A0MSN4	ACE	A0A0A0MSN4_HUMAN Angiotensin-converting enzyme 	UP000005640	Homo sapiens	-0.06943135348484741	-0.16492694711074757	-0.41935465684271345	0.6766507413741238	0.8397719022411001	-5.98533043369847	15.0	-0.4424216645506302	0.6597936303152849	0.8311426104946632
A0A0A0MT36	IGKV6D-21	KVD21_HUMAN Immunoglobulin kappa variable 6D-21 	UP000005640	Homo sapiens	0.6377206836334357	0.672142972083697	2.105128120380739	0.040033646110566624	0.26186714397029465	-4.019804646507836	2.0	2.1005255173225454	0.039944051055007875	0.2599045945650538
A0A0A0MT89	IGKJ1	KJ01_HUMAN Immunoglobulin kappa joining 1 	UP000005640	Homo sapiens	-0.2614459988306092	0.41544892068922157	-0.6519086418913929	0.5172754712729362	0.7509273159993538	-5.865774184481957	1.0	-0.6367437482598647	0.5267422413196721	0.7646701988870435
A0A0B4J1U7	IGHV6-1	HV601_HUMAN Immunoglobulin heavy variable 6-1 	UP000005640	Homo sapiens	-0.4895692301943525	0.41808258229415957	-0.8565595967560856	0.39554213202003474	0.6584473814465249	-5.718435111982794	1.0	-0.8696589438313458	0.3879934057751211	0.6579731288091651
A0A0B4J1V0	IGHV3-15	HV315_HUMAN Immunoglobulin heavy variable 3-15 	UP000005640	Homo sapiens	0.23534563369685368	1.0215165517882232	0.914618813224932	0.3645315047712049	0.6373569706062576	-5.669553155517424	7.0	0.9471517759194623	0.3474052433564395	0.620008834494973
A0A0B4J1V1	IGHV3-21	HV321_HUMAN Immunoglobulin heavy variable 3-21 	UP000005640	Homo sapiens	0.20022146400992524	0.9794290700967314	0.41442648777227864	0.6802332709949367	0.8423378589603225	-5.987307292246897	3.0	0.43022948205301087	0.668588273020331	0.8311426104946632
A0A0B4J1X5	IGHV3-74	HV374_HUMAN Immunoglobulin heavy variable 3-74 	UP000005640	Homo sapiens	-0.4730427294296129	0.9953923143059715	-1.8142690674547868	0.07529444812481516	0.3476755993665545	-4.530868550888985	6.0	-1.867184685191827	0.06682105622502021	0.33011876879492774
A0A0B4J1Y9	IGHV3-72	HV372_HUMAN Immunoglobulin heavy variable 3-72 	UP000005640	Homo sapiens	0.5261196344576868	0.09298982699637048	1.2000509505051151	0.23545283536593	0.5300071921597452	-5.38460031591074	1.0	1.186430428535394	0.24018406470272122	0.5288719744458981
A0A0B4J231	IGLL5	A0A0B4J231_HUMAN Immunoglobulin lambda like polypeptide 5 	UP000005640	Homo sapiens	0.5515269634037232	2.1371784047171123	1.6210132168154001	0.11094592378799113	0.401173315549733	-4.833548321772826	8.0	1.698558310398925	0.09464405874219653	0.38131954101928456
A0A0B4J259	LYZ	A0A0B4J259_HUMAN Lysozyme 	UP000005640	Homo sapiens	0.27368420282617256	0.8006579712846047	0.5328383820847459	0.5963711718351558	0.7996794529362724	-5.933400816764087	3.0	0.554312209632245	0.5814497447482543	0.8007044100979381
A0A0B4J2D9	IGKV1D-13	KVD13_HUMAN Immunoglobulin kappa variable 1D-13 	UP000005640	Homo sapiens	0.17136204019715517	1.1161881758715388	0.6525999229486634	0.5168330876151532	0.7509273159993538	-5.865342483829376	2.0	0.6396795676704361	0.5248446298770645	0.7639099848472457
A0A0C4DFQ8	ASAH2	A0A0C4DFQ8_HUMAN Neutral ceramidase 	UP000005640	Homo sapiens	-0.2379031990736753	0.6339945405330659	-1.3409156534278235	0.1856628994255112	0.4986887540124842	-5.217189826404793	24.0	-1.4271637298880662	0.15877737191968838	0.4670911046949563
A0A0C4DGB6	ALB	A0A0C4DGB6_HUMAN Albumin 	UP000005640	Homo sapiens	1.0770219898740576	1.3215055726905907	2.903228092892397	0.0053714855507143704	0.11412778981581029	-2.308952754892507	4.0	2.998753153533422	0.0039576202977984155	0.09856021858087888
A0A0C4DH24	IGKV6-21	KV621_HUMAN Immunoglobulin kappa variable 6-21 	UP000005640	Homo sapiens	0.301675488176872	0.22569733017527904	0.6152821018104384	0.5409997597912435	0.7686856855980347	-5.888003259484435	1.0	0.6161189470466988	0.5401739350076137	0.7688867887939741
A0A0C4DH25	IGKV3D-20	KVD20_HUMAN Immunoglobulin kappa variable 3D-20 	UP000005640	Homo sapiens	0.5378313099173386	1.5505529079652	1.4884628054159794	0.14255136512929992	0.44278524587648466	-5.023383381601482	2.0	1.5099856247085746	0.13635751455113868	0.4307657846047336
A0A0C4DH31	IGHV1-18	HV118_HUMAN Immunoglobulin heavy variable 1-18 	UP000005640	Homo sapiens	0.3951368161014617	-1.2640906559693104	0.8084967129682237	0.4224166849404811	0.6867358971547003	-5.756544446503688	2.0	0.8353991987449386	0.40684631217117784	0.6692501466484464
A0A0C4DH36	IGHV3-38	HV338_HUMAN Probable non-functional immunoglobulin heavy variable 3-38 	UP000005640	Homo sapiens	0.6627730648835087	-0.34115480106979856	1.9859309331325532	0.0522206301238774	0.30163050704054256	-4.237095105335671	1.0	1.8794523746726974	0.06509898682635776	0.33011876879492774
A0A0C4DH38	IGHV5-51	HV551_HUMAN Immunoglobulin heavy variable 5-51 	UP000005640	Homo sapiens	-0.1530464189660773	0.7525205760169824	-0.6067499093978515	0.5466056386849009	0.7686856855980347	-5.892999805731146	4.0	-0.6106537236005906	0.543762339860514	0.7688867887939741
A0A0C4DH41	IGHV4-61	HV461_HUMAN Immunoglobulin heavy variable 4-61 	UP000005640	Homo sapiens	-0.33403718669665694	1.797424844351398	-0.8745128711474977	0.3857820998782242	0.6542466796333056	-5.703651557704915	1.0	-0.847823320649063	0.3999455078917167	0.6657775520592649
A0A0C4DH42	IGHV3-66	HV366_HUMAN Immunoglobulin heavy variable 3-66 	UP000005640	Homo sapiens	0.3874828442765972	2.0611119574621353	0.8286155994713863	0.4110355950842708	0.6748582494010872	-5.740852551100159	1.0	0.8255213489124975	0.4123844752643834	0.6743699066088151
A0A0C4DH67	IGKV1-8	KV108_HUMAN Immunoglobulin kappa variable 1-8 	UP000005640	Homo sapiens	-0.9386059099645905	-2.311026141296857	-2.078383538790111	0.04252824872381851	0.2717897274763574	-4.069487816258235	1.0	-2.062275675923622	0.04357110180807608	0.27219699556505955
A0A0C4DH72	IGKV1-6	KV106_HUMAN Immunoglobulin kappa variable 1-6 	UP000005640	Homo sapiens	0.03935165194717272	1.0192723759423818	0.12515851738498496	0.9008712787963717	0.9584875817292845	-6.062519277083498	3.0	0.12684893072198772	0.8994891132703637	0.9584883746646432
A0A0C4DH73	IGKV1-12	KV112_HUMAN Immunoglobulin kappa variable 1-12 	UP000005640	Homo sapiens	0.6983721168679627	0.07567455219387943	1.8178019376627363	0.07474470796792092	0.3476755993665545	-4.525055502307943	3.0	1.867601553653971	0.066761913397464	0.33011876879492774
A0A0G2JH46	HLA-DRA	A0A0G2JH46_HUMAN HLA class II histocompatibility antigen, DR alpha chain 	UP000005640	Homo sapiens	-0.26153185061598033	0.6249754501314853	-0.7039386125258382	0.48455039999319593	0.7360578619572354	-5.8320262012916	1.0	-0.6793751494933065	0.499543524584116	0.7497702117109674
A0A0G2JMB2	IGHA2	A0A0G2JMB2_HUMAN Immunoglobulin heavy constant alpha 2 (Fragment) 	UP000005640	Homo sapiens	-0.29832348898385774	1.4269683651270972	-1.1055428606538085	0.2739144568122872	0.5538052290459334	-5.4870827395608455	5.0	-1.1304326363670252	0.2628454700622286	0.5412669679799966
A0A0G2JMW3	CDHR5	A0A0G2JMW3_HUMAN Cadherin-related family member 5 	UP000005640	Homo sapiens	0.49567854351311463	-0.5978082077110515	1.5354996596738786	0.13060592006337665	0.42953411849987994	-4.957702820179924	5.5	1.5905857819598177	0.11702039735823641	0.4092034020828896
A0A0G2JR65	MUC2	A0A0G2JR65_HUMAN Mucin-2 	UP000005640	Homo sapiens	-0.01999003362952645	1.3781279551802712	-0.08528829339050145	0.9323533561200782	0.9674405250365238	-6.066569002066045	10.0	-0.08920496392305817	0.929219619904822	0.9671739748002567
A0A0J9YVZ3	MGAM	A0A0J9YVZ3_HUMAN Maltase-glucoamylase (Fragment) 	UP000005640	Homo sapiens	1.2293672789994836	-1.9721655411435495	2.4553199839389155	0.017387814467709137	0.20613750476749798	-3.3215816065593176	1.0	2.4638877029768014	0.01666254369490499	0.20508271392471317
A0A0J9YY99	unknown	A0A0J9YY99_HUMAN Ig-like domain-containing protein (Fragment) 	UP000005640	Homo sapiens	0.3869162409520519	-0.8494465194729789	1.3744680516446395	0.1750766842449155	0.48429172358295025	-5.174761268820588	4.0	1.3963204900310737	0.16782311470227335	0.4730857749638237
A0A0J9YYC8	PRSS2	A0A0J9YYC8_HUMAN Serine protease 2 	UP000005640	Homo sapiens	0.32837334956033537	2.561748117897857	0.8672341508611089	0.3897207012365874	0.6546365857629686	-5.709681064850568	7.0	0.9081290416222303	0.36748597130746696	0.6405084640970271
A0A0M6WD85	tuf_2	A0A0M6WD85_9FIRM Elongation factor Tu 	UP000018162	[Eubacterium] rectale	-0.011035887488915708	-0.5539231669004225	-0.03262284019352905	0.9740978223811554	0.9851540391742625	-6.0695666322075805	2.0	-0.03291054198963781	0.9738564506785472	0.9858371416038194
A0A0M6WS46	GMD30_02715	A0A0M6WS46_9FIRM Pyruvate, phosphate dikinase 	UP000018230	Roseburia faecis	0.01588340636107277	-0.990121589363588	0.05625129918786658	0.9553530035347219	0.9746353577345053	-6.068552893754778	1.0	0.051249830736233806	0.9592986909077267	0.9768682640012747
A0A0N7J6S7	rpoC	A0A0N7J6S7_PHOVU DNA-directed RNA polymerase subunit beta' 	UP000002861	Phocaeicola vulgatus dnLKV7	0.35182374029799623	-1.7022973056931743	0.5375660405447634	0.5931252612321081	0.7996794529362724	-5.930971605876038	1.0	0.5509157271700649	0.5837611725402441	0.8007044100979381
A0A0P0M1X8	BvMPK_1611	A0A0P0M1X8_PHOVU SusD, outer membrane protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.411285968975028	1.0402542054824488	-1.414669280321203	0.16301004137236164	0.46960405701053404	-5.122645893041961	2.0	-1.4049932173857922	0.16524034470371868	0.4730857749638237
A0A0U1RR32	hCG_2039566	A0A0U1RR32_HUMAN Histone H2A 	UP000005640	Homo sapiens	0.6232670282152806	-3.777447063410636	1.2979350540340333	0.19992625481970008	0.5111735233589723	-5.270112847987011	1.0	1.2968571272655143	0.19970385455486803	0.50629761366175
A0A173TP98	crh	A0A173TP98_9FIRM Phosphocarrier protein HPr 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.26932401822042884	0.6918882878516606	-0.5465665295770613	0.5869688337541743	0.7996794529362724	-5.92628826020693	1.0	-0.547590496099978	0.5860283542496553	0.8007044100979381
A0A173VE78	rplK	A0A173VE78_9FIRM 50S ribosomal protein L11 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.30083350343128856	0.8643041853639621	-1.25869865534506	0.21365177738990196	0.5151878729157541	-5.317016731228764	2.0	-1.2161896741679776	0.22873170980876484	0.517904032120076
A0A173W701	groL	A0A173W701_9FIRM Chaperonin GroEL 	UP000095722	Faecalibacterium sp. OM04-11BH	0.8029553724307755	-0.43315918181035545	2.2519716500704843	0.028488868994159266	0.24645005397788045	-3.737644874265003	1.0	2.1579998931299866	0.03498834493904438	0.2599045945650538
A0A173WAM6	paaH	A0A173WAM6_9FIRM 3-hydroxybutyryl-CoA dehydrogenase 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.5859152695084183	0.3795440028619458	-1.7740395627565	0.0817972637140712	0.35211968920552983	-4.596361806133345	1.0	-1.675412372604417	0.09911923347452341	0.3858224811757586
A0A173WDP6	rbr3B	A0A173WDP6_9FIRM NADH peroxidase 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.23805969411932693	1.1592174785840854	-0.9658280182526695	0.33851390359159206	0.6211674270525583	-5.623867605780871	9.0	-1.0079892393784724	0.31755506920657695	0.593254519604344
A0A173WEE6	echA8	A0A173WEE6_9FIRM Enoyl-CoA hydratase 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.6206455622875489	-1.4202680184427077	-1.4036812195479007	0.166242294555742	0.47169041901134373	-5.137028406093961	1.0	-1.389223124245975	0.16995977496869596	0.47486248684721083
A0A173WEJ1	etfB	A0A173WEJ1_9FIRM Electron transfer flavoprotein beta subunit/FixA family protein 	UP000095722	Faecalibacterium sp. OM04-11BH	-1.1247914113986637	-0.7500134744437382	-2.619026345100305	0.011471972984364405	0.1771782494251836	-2.96625091329458	2.0	-2.68833471924666	0.009307559974898579	0.1522059807659885
A0A173XU96	porA	A0A173XU96_9FIRM Pyruvate synthase subunit porA 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.20711779559758603	-1.4501743658473423	-0.47646911608524345	0.6356974393576402	0.8258125614085233	-5.960728499246721	1.0	-0.4705524241421516	0.6396866104662029	0.829565038883785
A0A173YEU9	qmcA	A0A173YEU9_9FIRM FtsH protease regulator HflK 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.08840863420807721	-1.5845536969739369	-0.3431341420874634	0.7328540038941112	0.870655611463944	-6.013305772530056	1.0	-0.30483069757274733	0.761562415979907	0.8945234905513502
A0A173YH27	gap	A0A173YH27_9FIRM Glyceraldehyde-3-phosphate dehydrogenase 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.6843261629321632	1.2796233541326965	-1.9777090286729502	0.05316814993187057	0.30163050704054256	-4.251686353772701	1.0	-1.8847961316225386	0.06436067962130593	0.33011876879492774
A0A173YS18	fba	A0A173YS18_9FIRM Fructose-1,6-bisphosphate aldolase, class II 	UP000095722	Faecalibacterium sp. OM04-11BH	0.038783699100040536	1.0377415601166764	0.13468842755057683	0.8933680850326907	0.956304026881228	-6.061324204955341	3.0	0.13545281390044872	0.8927126216167303	0.9548881605091188
A0A173ZCU2	C4N23_12240	A0A173ZCU2_9FIRM NIF system FeS cluster assembly NifU N-terminal domain-containing protein 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.6034501361298729	-0.2631559243531868	-2.1616847408687168	0.03517535612315455	0.2517165836464437	-3.9129949126040904	3.0	-2.167342419799646	0.03423580741794122	0.2599045945650538
A0A173ZDK8	C4N23_12235	A0A173ZDK8_9FIRM GGGtGRT protein 	UP000095722	Faecalibacterium sp. OM04-11BH	0.10979233031674693	-0.03594910582348261	0.28507246021504346	0.7766989360749402	0.8937605824313052	-6.030879697175044	1.0	0.2767339302378293	0.7829467284889594	0.8994181426443417
A0A173ZTI4	uxaC	A0A173ZTI4_9FIRM Uronate isomerase 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.504387672114115	-0.6233903395369285	-1.3110792837268797	0.19547944018523192	0.5102655809529998	-5.2540988593673985	1.0	-1.2725075930810885	0.20815977736616398	0.50629761366175
A0A174AT94	C4N22_06175	A0A174AT94_9FIRM CxxC-x17-CxxC domain 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.11640002121334703	-0.3241329479134091	-0.22461525108561586	0.8231417537431123	0.9196100764147974	-6.045736262020967	1.0	-0.22614751433973695	0.8218643751957433	0.9222952229651934
A0A174ATZ9	rplD	A0A174ATZ9_9FIRM 50S ribosomal protein L4 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.6676436120062712	-1.8412669398210881	-1.6706645212228062	0.10067984426465068	0.38605512697341915	-4.758682553822135	1.0	-1.6309495177667328	0.10820136428988361	0.39499091071957554
A0A174AUE1	rplP	A0A174AUE1_9FIRM 50S ribosomal protein L16 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.21052004377792743	0.04692427052611863	-0.8719629550464776	0.38715903542170393	0.6542870021108431	-5.70576940779901	2.0	-0.8439100205579929	0.4021112713870155	0.6673846772871064
A0A174AUX7	rplE	A0A174AUX7_9FIRM 50S ribosomal protein L5 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.4907675385232204	1.891546499317798	-1.6503103050854637	0.10479017200985762	0.39367118673973533	-4.789618353311861	1.0	-1.523008774072521	0.13307187450996147	0.42847030979687856
A0A174C7P0	rfbC	A0A174C7P0_9FIRM dTDP-4-dehydrorhamnose 3,5-epimerase 	UP000095722	Faecalibacterium sp. OM04-11BH	-0.046736054573679686	0.9087792592136965	-0.05980542626929011	0.9525353943986726	0.9735472045692315	-6.068353777115434	1.0	-0.06185346827891855	0.9508875309665319	0.9718629912084407
A0A1B0GU86	ACY1	A0A1B0GU86_HUMAN N-acyl-aliphatic-L-amino acid amidohydrolase 	UP000005640	Homo sapiens	-0.2543899828985319	-0.10559778851139053	-0.7784238483927555	0.43977842578962256	0.7046593796513837	-5.7792989059105695	3.0	-0.7913339800468184	0.4319029814982057	0.6940406292283305
A0A1B0GVI3	KRT10	A0A1B0GVI3_HUMAN Keratin 10 	UP000005640	Homo sapiens	0.17190392018870257	-0.17611542797694577	0.737757357415383	0.46391378348683876	0.7234717318556179	-5.80872892960837	10.0	0.771538618268598	0.4434514426739846	0.7044542917906726
A0A1T5CWB9	pckA	A0A1T5CWB9_9FIRM Phosphoenolpyruvate carboxykinase (ATP) 	UP000191179	Candidatus Weimeria bifida	-0.45430152835538706	-1.880631013171384	-1.0385109318561447	0.30374392705711073	0.5904951868662712	-5.554915394390714	1.0	-1.0264402677390996	0.308852974298207	0.5901108374907323
A0A1T5E2W9	rpmC	A0A1T5E2W9_9FIRM 50S ribosomal protein L29 	UP000191179	Candidatus Weimeria bifida	1.2606965365773604	0.7682338564426198	1.9748816478811515	0.05349738224976285	0.30163050704054256	-4.256692092402135	1.0	2.020794315123333	0.047823685510524495	0.28654727340962266
A0A1T5E3M1	rpsJ	A0A1T5E3M1_9FIRM 30S ribosomal protein S10 	UP000191179	Candidatus Weimeria bifida	-0.9119742903650656	-1.6698266192065685	-1.800229629806068	0.07751274368423913	0.3476755993665545	-4.553871232850481	1.0	-1.8085913552780943	0.07558523292638852	0.33620311605657616
A0A1T5GFV4	groEL	A0A1T5GFV4_9FIRM Chaperonin GroEL 	UP000191179	Candidatus Weimeria bifida	0.7816621480393386	0.20579853620081176	2.026653269299431	0.04773893288251658	0.2937981124435537	-4.164066224641045	1.0	1.9678156064160324	0.05377119558161263	0.30506923207527165
