accession	gene	description	ppid	organism	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval
A0A075B7D8	IGHV3OR15-7	A0A075B7D8_HUMAN Immunoglobulin heavy variable 3/OR15-7 (pseudogene) (Fragment) 	UP000005640	Homo sapiens	0.3103128192275548	-0.29712893012613834	0.8313972199015964	0.40914849540151155	0.9106118323838656	-5.131868865009235	1.0	0.8125037284313851	0.41953361344401485	0.9208993328070547
A0A085P3I8	wrbA	A0A085P3I8_ECOLX NAD(P)H dehydrogenase (quinone) 	UP000000625	Escherichia coli O157:H7	0.10399784962917624	-0.7744644974086	0.2678202723644767	0.7897848794373139	0.9587629026958691	-5.383583255467278	3.0	0.27261859250139775	0.7860296087370624	0.9606980075734799
A0A087WSX0	IGLV5-45	LV545_HUMAN Immunoglobulin lambda variable 5-45 	UP000005640	Homo sapiens	0.28047963803301934	0.9822467072777472	0.6716604430920142	0.5044582060845645	0.9431474705046261	-5.229046768170104	1.0	0.6648970036029263	0.5085202437435095	0.9407593967294963
A0A087WSY6	IGKV3D-15	KVD15_HUMAN Immunoglobulin kappa variable 3D-15 	UP000005640	Homo sapiens	0.2681514574005408	0.652242301968647	1.565249071148719	0.12294791641286386	0.6917984874216777	-4.4341774573752915	10.0	1.5856344655672425	0.11778225656803296	0.6722001642704166
A0A087WSZ0	IGKV1D-8	KVD08_HUMAN Immunoglobulin kappa variable 1D-8 	UP000005640	Homo sapiens	-0.40801539805982645	-1.920629892527001	-0.7250945489116849	0.471300370751075	0.9431474705046261	-5.19878758922099	1.0	-0.7350936691631231	0.46498451081929526	0.9407593967294963
A0A087WT47	TNNI1	A0A087WT47_HUMAN Troponin I1, slow skeletal type 	UP000005640	Homo sapiens	-0.13334591764268988	1.5055749388334407	-0.3925195545186734	0.6961087366587015	0.9475339900515204	-5.3499410609724665	1.0	-0.3786783945479582	0.7061878813838264	0.9482490888307415
A0A087WT59	TTR	A0A087WT59_HUMAN Transthyretin 	UP000005640	Homo sapiens	0.2634018674637474	0.8747032891575696	1.217735033208993	0.228240434055629	0.7928874209149894	-4.8147759531734495	26.5	1.2845971227638093	0.20359237277681602	0.7676585652732136
A0A087WU13	CD9	A0A087WU13_HUMAN Tetraspanin 	UP000005640	Homo sapiens	0.18719269170158703	0.6559852441348131	0.7201039859838262	0.47434409719029835	0.9431474705046261	-5.2017097016618585	2.0	0.7061737019085773	0.4826590636251905	0.9407593967294963
A0A087WUD9	SERPING1	A0A087WUD9_HUMAN Serpin family G member 1 	UP000005640	Homo sapiens	-0.15953400741204773	-0.2174365347189116	-0.3302193530248706	0.7424203684399189	0.9587629026958691	-5.368330038646343	1.0	-0.3312592063749368	0.7415377183094307	0.9560463149232242
A0A087WV01	EEF1A1	A0A087WV01_HUMAN Elongation factor 1-alpha 	UP000005640	Homo sapiens	-0.14641441839465252	0.8762803256514072	-0.30901055584177817	0.7584173775441267	0.9587629026958691	-5.3738701768453785	1.0	-0.30949679400466573	0.7579553926619268	0.9593371897046509
A0A087WV42	PRH1	A0A087WV42_HUMAN Proline rich protein HaeIII subfamily 1 	UP000005640	Homo sapiens	0.2745743123479867	1.6522976796354192	0.8725909961224002	0.38647309936703533	0.9032928313710167	-5.1035475102039225	2.0	0.8725316615973256	0.38620066190335756	0.9022641194759727
A0A087WVJ0	MUC1	A0A087WVJ0_HUMAN Mucin 1, cell surface associated (Fragment) 	UP000005640	Homo sapiens	0.08062911761783309	0.9607218325121866	0.31002538678540015	0.7576494424136796	0.9587629026958691	-5.373613424388387	7.0	0.31677114626184927	0.7524547121906644	0.9593371897046509
A0A087WVQ9	EEF1A1	A0A087WVQ9_HUMAN Elongation factor 1-alpha 	UP000005640	Homo sapiens	0.13311148741791112	0.721447836525174	0.47570843219306086	0.6360634635190947	0.9431474705046261	-5.320478930165776	2.0	0.4703954667428594	0.6396816866338803	0.9407593967294963
A0A087WVV1	PSMB2	A0A087WVV1_HUMAN Proteasome 20S subunit beta 2 	UP000005640	Homo sapiens	-0.3868730141001655	-3.107798229570601	-0.7924919624713899	0.4312935492315687	0.9382616131669977	-5.1573940666615945	1.0	-0.7956391734006354	0.42920138280956943	0.9358210538652814
A0A087WWU8	TPM3	A0A087WWU8_HUMAN Tropomyosin 3 	UP000005640	Homo sapiens	0.4343129164109587	1.3758444223141173	0.9610567626364345	0.3405008722445729	0.8747916299788223	-5.038252073425811	1.0	0.9586587177667625	0.3413609644819632	0.8760656773736379
A0A087WXI2	FCGBP	A0A087WXI2_HUMAN Fc gamma binding protein 	UP000005640	Homo sapiens	-0.13073172385400544	0.07369430534595828	-0.8956286134664946	0.37414180345376635	0.9026271337539437	-5.0871302617561796	97.0	-1.0093914772188282	0.3166118300992133	0.8753385890978249
A0A087WZW1	CLPS	A0A087WZW1_HUMAN Colipase 	UP000005640	Homo sapiens	0.29679339031246954	-1.8635249273570835	0.8086929613296622	0.42198641471671605	0.9288351111808709	-5.146909458559097	2.0	0.8179346637168984	0.4164483892434604	0.9189126450903244
A0A087X0D5	CTSH	A0A087X0D5_HUMAN Cathepsin H 	UP000005640	Homo sapiens	-0.35615432305645944	-0.41957110150338456	-1.003118834780485	0.31995741040246223	0.871805408901606	-5.0050790468601125	2.0	-1.012359941274695	0.31520198575831804	0.8753385890978249
A0A096BBW3	HMPREF9460_00686	A0A096BBW3_FLAPL 3-hydroxybutyryl-CoA dehydrogenase 	UP000029585	Flavonifractor plautii	0.09479165880981322	-2.8587194132973677	0.31411579697038533	0.7545566729232243	0.9587629026958691	-5.37257004902715	1.0	0.2971951650999377	0.767286044355112	0.9606980075734799
A0A096BEH9	HMPREF9460_00023	A0A096BEH9_FLAPL Acetyl-CoA acetyltransferase 	UP000029585	Flavonifractor plautii	0.043394426553855614	0.3154453519922698	0.19839760509292179	0.8434256246199654	0.9715224903132679	-5.396822216867244	2.0	0.18990620965241095	0.8499874442736262	0.9714506157377258
A0A096D7Y3	HMPREF9460_03479	A0A096D7Y3_FLAPL ABC transporter substrate-binding protein PnrA-like domain-containing protein 	UP000029585	Flavonifractor plautii	-0.4461135587181222	-1.6576005961967466	-1.7430651339131105	0.08660520182177572	0.6558315077928429	-4.206220554840863	1.0	-1.5938070227316097	0.1159373399373139	0.6714142366521068
A0A0A0MR02	VDAC2	A0A0A0MR02_HUMAN Voltage dependent anion channel 2 (Fragment) 	UP000005640	Homo sapiens	0.5606884952474026	-0.45536565213769714	1.7160130803794749	0.09148055494987538	0.6584951658103642	-4.242304633585488	1.0	1.645626392642452	0.10477437467319715	0.671347260758994
A0A0A0MRA3	TTN	A0A0A0MRA3_HUMAN Titin 	UP000005640	Homo sapiens	0.10650863210960193	0.46179032241691437	0.7809260932519699	0.43801199212927433	0.9382616131669977	-5.164752516312562	28.0	0.8381031156284477	0.40511154037673947	0.9071332968356336
A0A0A0MRZ8	IGKV3D-11	KVD11_HUMAN Immunoglobulin kappa variable 3D-11 	UP000005640	Homo sapiens	-0.30038218616515666	-0.7496450896922964	-1.0431149537044055	0.3012100616253611	0.8636546699657586	-4.972272187055305	8.0	-1.073320433689974	0.2871829570859979	0.8524603292010026
A0A0A0MS07	IGHG1	A0A0A0MS07_HUMAN Immunoglobulin heavy constant gamma 1 (Fragment) 	UP000005640	Homo sapiens	-0.015375911060619973	2.5304646406002886	-0.03071185063335078	0.9756044531867178	0.9902736346471502	-5.4125482203377375	3.0	-0.03159192067649419	0.974896420137463	0.989761422731681
A0A0A0MS14	IGHV1-45	HV145_HUMAN Immunoglobulin heavy variable 1-45 	UP000005640	Homo sapiens	-0.8645265508661824	-2.01666948026299	-1.9457863011264431	0.05651641993688391	0.6168983731324572	-3.9202179537338324	1.0	-1.9379304273852913	0.05707390308242317	0.6225272033039803
A0A0A0MS15	IGHV3-49	HV349_HUMAN Immunoglobulin heavy variable 3-49 	UP000005640	Homo sapiens	0.31310314397729755	1.0792743898961206	2.0303018662388714	0.04690574517466097	0.6105386480766939	-3.793048106314669	6.0	1.9719668640092425	0.052965797986633714	0.6225272033039803
A0A0A0MSA6	CELA3B	A0A0A0MSA6_HUMAN Chymotrypsin like elastase 3B (Fragment) 	UP000005640	Homo sapiens	-0.01069380251303128	-0.061565397257350836	-0.033626726832869734	0.9732899094541714	0.9902736346471502	-5.4124714238788805	2.0	-0.03365454132153269	0.9732580291682891	0.989761422731681
A0A0A0MSN4	ACE	A0A0A0MSN4_HUMAN Angiotensin-converting enzyme 	UP000005640	Homo sapiens	-0.07358930333018864	0.169682099803509	-0.372591431710472	0.7108064368828877	0.9475339900515204	-5.356166141580234	27.0	-0.39396826530047685	0.6949222925041023	0.9442970221354325
A0A0A0MT36	IGKV6D-21	KVD21_HUMAN Immunoglobulin kappa variable 6D-21 	UP000005640	Homo sapiens	-0.2741086112141349	2.9780660240128745	-0.6131271420548994	0.5421817793915552	0.9431474705046261	-5.2595830697542025	2.0	-0.6267269662678903	0.5330814991140304	0.9407593967294963
A0A0A0MT89	IGKJ1	KJ01_HUMAN Immunoglobulin kappa joining 1 	UP000005640	Homo sapiens	-0.21003490471094577	1.4736508915206479	-0.4730325086740167	0.6379599054457973	0.9431474705046261	-5.321513778172026	1.0	-0.4710942894898823	0.6391853133650462	0.9407593967294963
A0A0B4J1U7	IGHV6-1	HV601_HUMAN Immunoglobulin heavy variable 6-1 	UP000005640	Homo sapiens	0.13823315990612994	1.7048285434592925	0.49995827378053836	0.6189901890114975	0.9431474705046261	-5.310837328199746	3.0	0.49648572006401037	0.6212634578886143	0.9407593967294963
A0A0B4J1V0	IGHV3-15	HV315_HUMAN Immunoglobulin heavy variable 3-15 	UP000005640	Homo sapiens	0.051637153574114025	1.3821397409006977	0.281040183233323	0.7796766412002004	0.9587629026958691	-5.380616528128235	10.0	0.2858457171239722	0.7759252509522525	0.9606980075734799
A0A0B4J1V1	IGHV3-21	HV321_HUMAN Immunoglobulin heavy variable 3-21 	UP000005640	Homo sapiens	-0.04885183148661221	1.4303683662907198	-0.15241085287756942	0.8793902200011037	0.978597194680894	-5.403424324777336	13.0	-0.15853813233544986	0.8745351105432062	0.9779355633887579
A0A0B4J1V2	IGHV2-26	HV226_HUMAN Immunoglobulin heavy variable 2-26 	UP000005640	Homo sapiens	-0.06462832878309532	2.661661374693462	-0.12639254562520577	0.8998569871730395	0.978712082598886	-5.40639367329107	1.0	-0.12733446276385935	0.8990774320528213	0.9779355633887579
A0A0B4J1V6	IGHV3-73	HV373_HUMAN Immunoglobulin heavy variable 3-73 	UP000005640	Homo sapiens	-0.4651397588402891	-0.09045174249754129	-1.8396168430023994	0.07092808762613725	0.6296838001475963	-4.0734043798582436	3.0	-1.8095863059404342	0.0750856174723733	0.6648029814435513
A0A0B4J1X5	IGHV3-74	HV374_HUMAN Immunoglobulin heavy variable 3-74 	UP000005640	Homo sapiens	-0.3488072360246527	1.0972724991549763	-1.2960320939262888	0.20008225095990395	0.7798327732534793	-4.736722854885406	6.0	-1.3210508350400025	0.19121779331230154	0.7676585652732136
A0A0B4J1X8	IGHV3-43	HV343_HUMAN Immunoglobulin heavy variable 3-43 	UP000005640	Homo sapiens	-0.08386107626641914	1.0790297341842803	-0.2624619750065969	0.7938924205312243	0.9587629026958691	-5.384745148220429	2.0	-0.26278224115504917	0.7935678160181435	0.9606980075734799
A0A0B4J1Y9	IGHV3-72	HV372_HUMAN Immunoglobulin heavy variable 3-72 	UP000005640	Homo sapiens	0.05911942880744286	0.04100431988631457	0.2995059762516822	0.7656213853290603	0.9587629026958691	-5.376234130122385	7.0	0.30108160475358364	0.7643344146496405	0.9602251529953817
A0A0B4J231	IGLL5	A0A0B4J231_HUMAN Immunoglobulin lambda like polypeptide 5 	UP000005640	Homo sapiens	-0.05921153616557673	0.6978499438153927	-0.24577559874987084	0.8067209118863353	0.9587629026958691	-5.3882134061275	6.0	-0.2489951035604908	0.8041669196345297	0.9613402616239579
A0A0B4J259	LYZ	A0A0B4J259_HUMAN Lysozyme 	UP000005640	Homo sapiens	0.10812688829802505	-0.10393574777767532	0.6136135013044239	0.5418624795335859	0.9431474705046261	-5.259340619467857	4.0	0.5845940164134471	0.5608888651014159	0.9407593967294963
A0A0B4J2B5	IGHV3OR16-9	A0A0B4J2B5_HUMAN Immunoglobulin heavy variable 3/OR16-9 (non-functional) (Fragment) 	UP000005640	Homo sapiens	0.39527809849849804	2.9765873581112055	0.6720978751955008	0.5041817286411951	0.9431474705046261	-5.228808273863812	1.0	0.6830958436340437	0.4970272038458923	0.9407593967294963
A0A0B4J2D9	IGKV1D-13	KVD13_HUMAN Immunoglobulin kappa variable 1D-13 	UP000005640	Homo sapiens	0.18360875728674125	0.2699625336550802	0.654094966380528	0.5156278568129364	0.9431474705046261	-5.238497715000458	2.0	0.6470056588972372	0.5199566838059122	0.9407593967294963
A0A0B4J2H0	IGHV1-69D	HV69D_HUMAN Immunoglobulin heavy variable 1-69D 	UP000005640	Homo sapiens	0.18643239456960514	0.4646883721973439	0.7045416537494713	0.4839062876801127	0.9431474705046261	-5.210694978245529	3.0	0.6965274443378416	0.4886365121417845	0.9407593967294963
A0A0C4DFQ8	ASAH2	A0A0C4DFQ8_HUMAN Neutral ceramidase 	UP000005640	Homo sapiens	0.20803617523609186	0.0706855215658753	1.4441658195141995	0.1540561732121457	0.7193689780748802	-4.576716669875104	30.0	1.5513204889036158	0.12578719717911085	0.6796662190044378
A0A0C4DGB6	ALB	A0A0C4DGB6_HUMAN Albumin 	UP000005640	Homo sapiens	-0.040045849533979494	-0.9415537514455746	-0.1419084687644346	0.8876425665325052	0.978712082598886	-5.40468956265582	9.0	-0.14629436610880087	0.8841517309898168	0.9779355633887579
A0A0C4DGL8	HP	A0A0C4DGL8_HUMAN Haptoglobin 	UP000005640	Homo sapiens	-0.68867668035938	1.2729550000221077	-2.1106515797022105	0.039111223252593204	0.6022580046798152	-3.6679457500448	7.0	-2.1744788973199043	0.033396311584805626	0.5769697696472611
A0A0C4DGN4	ZG16B	A0A0C4DGN4_HUMAN Zymogen granule protein 16B 	UP000005640	Homo sapiens	0.7064858459311427	-1.0161518705858834	2.045923157403826	0.04529300150147189	0.6105386480766939	-3.7690440959754934	2.0	2.0607532657742786	0.04342145394092037	0.6112782784676464
A0A0C4DH24	IGKV6-21	KV621_HUMAN Immunoglobulin kappa variable 6-21 	UP000005640	Homo sapiens	-0.06908676417736537	1.2211827170454015	-0.11605284561946735	0.9080103094798875	0.9806678678138958	-5.407419914523533	1.0	-0.118029760848498	0.906416056133962	0.9800086993924704
A0A0C4DH25	IGKV3D-20	KVD20_HUMAN Immunoglobulin kappa variable 3D-20 	UP000005640	Homo sapiens	-0.5496033833096787	0.8391191117885721	-1.9334474764662068	0.05805154134347214	0.6181020137178296	-3.938399434012844	2.0	-1.9149904780952658	0.05999323486158508	0.6225272033039803
A0A0C4DH29	IGHV1-3	HV103_HUMAN Immunoglobulin heavy variable 1-3 	UP000005640	Homo sapiens	0.26332675857539967	0.7065991040324304	0.8979158912414106	0.37293126681123756	0.9026271337539437	-5.085477691093559	2.0	0.8921152473999123	0.37569410819633253	0.9022641194759727
A0A0C4DH31	IGHV1-18	HV118_HUMAN Immunoglobulin heavy variable 1-18 	UP000005640	Homo sapiens	0.22745610605291444	0.5538657200352699	0.9899582230266564	0.32629389193672353	0.871805408901606	-5.015605119714198	11.0	1.0197419619333836	0.31171429638532655	0.8753385890978249
A0A0C4DH32	IGHV3-20	HV320_HUMAN Immunoglobulin heavy variable 3-20 	UP000005640	Homo sapiens	0.1807464358040769	1.2937197887811156	0.3809502092320447	0.7046277150163033	0.9475339900515204	-5.353594301320879	2.0	0.3903682669656546	0.6975686869827978	0.9452828786913732
A0A0C4DH34	IGHV4-28	HV428_HUMAN Immunoglobulin heavy variable 4-28 	UP000005640	Homo sapiens	0.1552062785557038	1.1874533349311935	0.7546147167108592	0.4535239176042898	0.9431474705046261	-5.181099132110212	6.0	0.7559580367462931	0.45246528685488374	0.9407593967294963
A0A0C4DH35	IGHV3-35	HV335_HUMAN Probable non-functional immunoglobulin heavy variable 3-35 	UP000005640	Homo sapiens	0.19215746494608352	0.2732281015803623	0.30189517332179794	0.7638085043928061	0.9587629026958691	-5.375646817708907	1.0	0.3080772469105952	0.7590302927718355	0.9593371897046509
A0A0C4DH36	IGHV3-38	HV338_HUMAN Probable non-functional immunoglobulin heavy variable 3-38 	UP000005640	Homo sapiens	-0.014943184502041795	0.7372552312183057	-0.04610281501869634	0.9633861845165301	0.9886323854491534	-5.412064097948078	2.0	-0.046213256398493226	0.96328508048446	0.9893379685910049
A0A0C4DH38	IGHV5-51	HV551_HUMAN Immunoglobulin heavy variable 5-51 	UP000005640	Homo sapiens	0.4046280434833951	0.7023340502835411	1.2465778690087066	0.21754792751605587	0.7902526998845427	-4.786553086458695	14.0	1.2982583184009402	0.19888677140778607	0.7676585652732136
A0A0C4DH41	IGHV4-61	HV461_HUMAN Immunoglobulin heavy variable 4-61 	UP000005640	Homo sapiens	-0.26927496495390124	1.5842717691210673	-0.8232916787887676	0.4137041036862925	0.9131203835506843	-5.137284920330296	7.0	-0.8482475425398566	0.39948135167471244	0.9067772726934524
A0A0C4DH42	IGHV3-66	HV366_HUMAN Immunoglobulin heavy variable 3-66 	UP000005640	Homo sapiens	-0.16376486956295003	0.13661773830285992	-0.5443612864098386	0.5882732228747032	0.9431474705046261	-5.291954216310964	4.0	-0.5501871887377239	0.5841181864369733	0.9407593967294963
A0A0C4DH55	IGKV3D-7	KVD07_HUMAN Immunoglobulin kappa variable 3D-7 	UP000005640	Homo sapiens	0.24506779865312783	-0.09599552545526821	0.5248271161321189	0.6016975721585341	0.9431474705046261	-5.300457050798414	1.0	0.5250130018141834	0.6013996061161938	0.9407593967294963
A0A0C4DH67	IGKV1-8	KV108_HUMAN Immunoglobulin kappa variable 1-8 	UP000005640	Homo sapiens	-0.03163793683680827	-0.5434130430583769	-0.10040917430249535	0.9203646945602411	0.9806678678138958	-5.408806268883712	1.0	-0.09572029412131902	0.9240436917509088	0.980909511210417
A0A0C4DH68	IGKV2-24	KV224_HUMAN Immunoglobulin kappa variable 2-24 	UP000005640	Homo sapiens	0.35037031141572805	0.8590527579765778	1.1644353023467606	0.24900025356514266	0.8023247966482678	-4.865292023133535	5.0	1.186838073810131	0.23970580764624766	0.8115463572430165
A0A0C4DH69	IGKV1-9	KV109_HUMAN Immunoglobulin kappa variable 1-9 	UP000005640	Homo sapiens	0.17952259568474394	0.937558041652223	0.570910698300224	0.5702588614566328	0.9431474705046261	-5.279905908964923	3.0	0.5733462445033123	0.5684321153733476	0.9407593967294963
A0A0C4DH72	IGKV1-6	KV106_HUMAN Immunoglobulin kappa variable 1-6 	UP000005640	Homo sapiens	0.4276311700801262	0.5875813476264815	1.659916785425141	0.10231233004374635	0.6763912448324441	-4.315535177459448	6.0	1.6881428577155704	0.0962820841015923	0.671347260758994
A0A0C4DH73	IGKV1-12	KV112_HUMAN Immunoglobulin kappa variable 1-12 	UP000005640	Homo sapiens	-0.19980524540542322	0.05395413380206844	-0.7026774706625396	0.4850588784092019	0.9431474705046261	-5.2117584107907415	6.0	-0.7180971942021914	0.4753270380505412	0.9407593967294963
A0A0G2JL76	SLC44A4	A0A0G2JL76_HUMAN Choline transporter-like protein 	UP000005640	Homo sapiens	-0.1124788966969702	-0.8980202827882119	-0.34952559866606353	0.727956762067784	0.9549560520663306	-5.3629687090976494	3.0	-0.35163205589757673	0.7262765620116385	0.951425645618182
A0A0G2JM16	MUC4	A0A0G2JM16_HUMAN Mucin-4 	UP000005640	Homo sapiens	0.8012973331447899	-0.42741941447915827	2.950126544960713	0.004570234151504109	0.2808936220809064	-2.1379525145966563	2.0	2.9077862228787117	0.005006761859984972	0.2857430518662852
A0A0G2JMB2	IGHA2	A0A0G2JMB2_HUMAN Immunoglobulin heavy constant alpha 2 (Fragment) 	UP000005640	Homo sapiens	-0.245694670719785	0.6247839405901652	-1.1939099818445307	0.23735843749302715	0.8023247966482678	-4.837620119057966	34.0	-1.2685742960681434	0.20921656860875934	0.7676585652732136
A0A0G2JMW3	CDHR5	A0A0G2JMW3_HUMAN Cadherin-related family member 5 	UP000005640	Homo sapiens	0.03303739484936297	-1.0214929364545455	0.1302533149371049	0.8968153252898161	0.978712082598886	-5.40598805259038	7.0	0.13293402303154134	0.8946652678957598	0.9779355633887579
A0A0G2JNB4	PRB3	A0A0G2JNB4_HUMAN Basic salivary proline-rich protein 3 	UP000005640	Homo sapiens	0.10700043132320797	0.48362531678019166	0.4702593339496692	0.639927837981557	0.9431474705046261	-5.322580132291673	2.0	0.4529242094379337	0.652144703116682	0.9407593967294963
A0A0G2JPA8	SERPINF2	A0A0G2JPA8_HUMAN Alpha-2-antiplasmin 	UP000005640	Homo sapiens	0.002830309159177924	0.6480819424865054	0.00819600746715053	0.9934886444456846	0.9947336176843383	-5.412906960423375	3.0	0.008285926710169374	0.9934147989408211	0.9946596796412481
A0A0G2JR65	MUC2	A0A0G2JR65_HUMAN Mucin-2 	UP000005640	Homo sapiens	-0.11501927595330352	-0.06425000135571655	-0.597642815097543	0.5523974570459946	0.9431474705046261	-5.26720302695629	48.0	-0.642131895323879	0.523095448613572	0.9407593967294963
A0A0H3MMU1	hupA	A0A0H3MMU1_ECO7I HU, DNA-binding transcriptional regulator, alpha subunit 	UP000000625	Escherichia coli O157:H7	0.2425009007447213	0.11015259236967573	0.4417011803701012	0.6603428421645701	0.9431474705046261	-5.333199819005879	1.0	0.44711768143120695	0.6563091002705966	0.9407593967294963
A0A0J9YX35	IGHV3-64D	HV64D_HUMAN Immunoglobulin heavy variable 3-64D 	UP000005640	Homo sapiens	-0.07069700677157265	1.0779712958095584	-0.2688516650895722	0.788994922097785	0.9587629026958691	-5.383356921377709	2.0	-0.2640119953738293	0.7926242821158873	0.9606980075734799
